,dist_to_cbd
20262,12.858913884146341
20263,14.281539306992931
20264,13.844939394792362
20265,12.318351795065588
20266,12.340451416429483
20267,12.208626997341678
20268,12.208626997341678
20269,12.104992581245659
20270,14.144630870604871
20271,5.985788450651432
20272,6.076616961640004
20273,6.384705111160347
20274,6.217071674032663
20275,5.350871097385821
20276,5.801612215361824
20277,5.8754911029917425
20278,6.258601957906968
20279,6.035883248418192
20280,5.852541805891048
20281,5.828536301136599
20282,5.828536301136599
20283,5.828536301136599
20284,5.966714953825452
20285,5.739465126594764
20286,6.647909411897293
20287,5.178074131543205
20288,5.421241019514821
20289,5.567894206760555
20290,5.6217412440478265
20291,5.860449149028425
20292,6.298017325372282
20293,6.394733130137708
20294,5.556697743265112
20295,5.5982114481085
20296,6.350788259279891
20297,5.2232414606424395
20298,5.19665116751052
20299,5.8754911029917425
20300,5.825419367530935
20301,5.8754911029917425
20302,5.801612215361824
20303,5.8111087176885405
20304,5.8111087176885405
20305,5.825419367530935
20306,5.504477608025748
20307,5.725569253926082
20308,6.04028117629255
20309,5.664021404460396
20310,5.815957726275628
20311,5.674234570664033
20312,6.167372429261675
20313,19.94814026753736
20314,19.60365770797322
20315,19.261338734352545
20316,19.188774444424528
20317,18.85177417225091
20318,18.5369777504323
20319,18.85177417225091
20320,18.26236273672243
20321,19.504067977975136
20322,19.764648109713004
20323,19.458305662994814
20324,19.786953936354593
20325,19.195156710524344
20326,19.179080989057617
20327,18.966512546720022
20328,18.764246630865948
20329,17.505818683888215
20330,19.008799529252997
20331,18.836312725773364
20332,18.76579356117166
20333,18.88997703636152
20334,18.711080969074896
20335,18.560314404013415
20336,18.483955163681408
20337,18.54685454128896
20338,18.503490672940224
20339,18.962929113571306
20340,18.773769454180574
20341,18.63414830623736
20342,19.01906179658163
20343,17.69947072336026
20344,17.76104316373527
20345,17.80168459497247
20346,17.085023591652728
20347,17.133980460544734
20348,18.482763001310428
20349,18.244923144528116
20350,17.46875987508619
20351,17.46875987508619
20352,18.943730656622293
20353,18.802693257580188
20354,18.943730656622293
20355,18.04012424552752
20356,18.261140517355113
20357,18.109680806267754
20358,18.232532149423324
20359,18.344962270540147
20360,18.336520557110376
20361,18.3095997145966
20362,17.54265851590222
20363,18.001463600883106
20364,17.954102437149466
20365,18.07749661217571
20366,18.54960566398499
20367,18.567520763548035
20368,18.59148379982089
20369,18.567989126104166
20370,18.488438760476434
20371,18.96159751211456
20372,18.35913374190666
20373,18.35913374190666
20374,19.87750272367305
20375,18.942349969292607
20376,17.62778158515373
20377,17.700781182253532
20378,17.700781182253532
20379,18.21445072224612
20380,18.22458767697299
20381,18.015228127965702
20382,18.69708412525588
20383,18.57353416850781
20384,18.60265004867908
20385,17.607357090516473
20386,17.620775016602455
20387,17.247132700602943
20388,17.073270100346384
20389,18.482763001310428
20390,17.474104527411853
20391,18.175125842598263
20392,18.44483920945522
20393,18.18451161548638
20394,18.031808733246905
20395,18.18451161548638
20396,18.031808733246905
20397,18.438765954692244
20398,18.23886296954491
20399,18.396992348572375
20400,17.700781182253532
20401,18.005809147826525
20402,18.196664066627672
20403,18.167215919968886
20404,18.443631803277018
20405,17.607357090516473
20406,18.06408688168281
20407,18.06408688168281
20408,17.8245157200292
20409,18.54960566398499
20410,18.20585712214541
20411,18.20585712214541
20412,18.484396293357605
20413,18.633047994361647
20414,18.695296616976854
20415,18.547798331783397
20416,15.394553896044187
20417,15.354980061050806
20418,15.515540620198339
20419,14.799003111392095
20420,16.404335737295284
20421,16.24475388372365
20422,17.26164627222845
20423,17.233509466227396
20424,15.269394119911732
20425,16.9521642921564
20426,16.47220143049401
20427,16.403956263510757
20428,16.886027750596842
20429,16.982951849003317
20430,16.483594282012543
20431,16.377722875661753
20432,16.35774413459112
20433,16.73119329132049
20434,16.483594282012543
20435,16.270874399150223
20436,16.778233276314552
20437,16.86756994685425
20438,15.031498956719846
20439,15.085556615672314
20440,14.92846882360896
20441,15.84894876221275
20442,16.020514367400896
20443,15.98350922337652
20444,15.46243685582251
20445,15.728170204068421
20446,15.257681070724837
20447,15.342645689214923
20448,15.42527327757114
20449,15.395999611682312
20450,15.354980061050806
20451,15.666848116074268
20452,15.665896221163145
20453,14.799003111392095
20454,15.420772212615738
20455,15.354922809204933
20456,15.95622680991321
20457,15.863989050216588
20458,16.046598645463465
20459,15.681745235013818
20460,16.2810174828399
20461,15.270054116940539
20462,15.717186125324677
20463,14.987352767612807
20464,14.861246133897549
20465,15.270054116940539
20466,16.10037234105097
20467,15.269394119911732
20468,16.570841132590335
20469,16.478425847071456
20470,16.982951849003317
20471,16.506250830032073
20472,16.467138995826513
20473,16.754946814570157
20474,16.82483317011628
20475,16.84713631704198
20476,15.085556615672314
20477,15.042744623349854
20478,15.226808189643894
20479,15.301573885411324
20480,15.121156415580195
20481,15.978790853284469
20482,15.845275711091878
20483,15.773180362361757
20484,14.558588397189466
20485,14.510452438295815
20486,14.56201231801118
20487,14.428334989089956
20488,14.55153766646129
20489,14.394938382574628
20490,15.430876984104547
20491,15.266469528197346
20492,15.898735731103907
20493,15.86682464363144
20494,15.125551482410957
20495,16.71068288957366
20496,15.29195890208119
20497,15.021835787684452
20498,16.43319678071421
20499,16.870510934271646
20500,15.139044954272252
20501,14.414777410090787
20502,16.43319678071421
20503,15.430876984104547
20504,16.079276784270405
20505,15.755753839747003
20506,15.251950942652737
20507,14.474378613055178
20508,14.534775230901126
20509,9.07964100614962
20510,9.62894288473086
20511,10.301908578075444
20512,9.632278213954228
20513,9.24594352984961
20514,9.054809672705558
20515,10.311971145876532
20516,9.083727161843674
20517,10.10334709810439
20518,9.700512442023598
20519,10.30605603999239
20520,10.828736243686933
20521,8.538295792523515
20522,9.774921725446656
20523,9.624384055574845
20524,10.03385104963078
20525,8.966358104752047
20526,8.538295792523515
20527,9.958046592698398
20528,9.622995418898244
20529,9.627881730194469
20530,9.068558278526957
20531,9.774921725446656
20532,10.572307126945779
20533,8.966358104752047
20534,8.74805611654273
20535,8.56839841717355
20536,10.033034272820887
20537,9.74950219674118
20538,9.799196746944434
20539,9.024694221856436
20540,9.083727161843674
20541,9.106106857145907
20542,9.867772690448865
20543,9.65798503030495
20544,9.384001272785323
20545,9.242600144694977
20546,9.084116503031922
20547,10.624083703763423
20548,9.622995418898244
20549,9.440353983453578
20550,9.27727803628874
20551,9.18001984623341
20552,8.972118150899558
20553,9.031856250586522
20554,10.0946273535736
20555,8.563815726569302
20556,9.161300932387384
20557,10.475437954466543
20558,9.693259768685687
20559,9.80432099345337
20560,9.701204147657673
20561,9.715842351539226
20562,9.72632583303432
20563,9.388496218468227
20564,9.792698579583345
20565,10.32635540693177
20566,11.204659436672493
20567,11.097324855249125
20568,10.940290331136321
20569,10.009069824891743
20570,10.275086213459495
20571,10.02847499130059
20572,9.9929511716602
20573,9.9929511716602
20574,9.674156114705339
20575,8.92762433878641
20576,8.879560069204173
20577,8.240711951455395
20578,8.663034569709179
20579,9.612685829893868
20580,8.879560069204173
20581,11.063123367072272
20582,9.532366901841042
20583,10.968194945904266
20584,10.28963454052104
20585,9.909958007100029
20586,10.968194945904266
20587,10.122747773053904
20588,9.23198779357549
20589,8.916807846224849
20590,8.924444132900527
20591,10.968194945904266
20592,8.607041605199903
20593,9.838835943501394
20594,8.894981301004337
20595,8.692652357706985
20596,10.445074823288266
20597,10.30364730356371
20598,8.572899012031215
20599,10.537571630077263
20600,9.497894580927506
20601,10.102725775054965
20602,9.854961317654183
20603,10.30364730356371
20604,9.981564330526904
20605,10.873790960982282
20606,11.094697733218911
20607,10.324982549754557
20608,10.713807399476373
20609,8.307448567732457
20610,10.169596504247775
20611,11.343333962989638
20612,9.927202069716472
20613,9.201554578787485
20614,10.381505622590758
20615,11.059153981528945
20616,10.023579312135091
20617,8.193364145915877
20618,8.739017278168635
20619,7.914739157390053
20620,8.739017278168635
20621,7.824756959623893
20622,8.48197988153155
20623,6.699461835564912
20624,6.751550586738604
20625,6.838407971189057
20626,6.8991649769588745
20627,6.8965157846171925
20628,8.124331381037008
20629,7.185144355914124
20630,8.119884254562317
20631,8.119884254562317
20632,8.240710766951851
20633,8.240710766951851
20634,7.060308314692859
20635,6.84529925234666
20636,8.53601868944295
20637,7.968458943314589
20638,7.335630537306709
20639,8.005075231551888
20640,13.21467608627785
20641,12.642027628086016
20642,14.112911493708209
20643,13.983668207289597
20644,12.97833922627482
20645,14.000061694495752
20646,13.986051342272612
20647,13.013436448047225
20648,13.010905755581309
20649,12.758968837385334
20650,14.421640064713582
20651,14.808528391609286
20652,13.253783131454538
20653,14.22091427961281
20654,13.010905755581309
20655,12.449831432656891
20656,14.270021120182088
20657,14.00988567826848
20658,12.320433163567879
20659,12.617317052521395
20660,12.40425892664686
20661,12.370269548658372
20662,13.310075550218814
20663,14.226525414406604
20664,13.546520815444016
20665,12.1821652234379
20666,14.101383679221865
20667,12.454402687178822
20668,14.205307816019994
20669,14.176338394932365
20670,14.891119724782236
20671,13.794601135433895
20672,14.431316347103834
20673,13.71434215973253
20674,12.432109233544656
20675,13.540576798628951
20676,12.1821652234379
20677,2.207433691265867
20678,4.85921027356505
20679,3.6366664126681774
20680,3.4892584554159956
20681,4.609484425821644
20682,4.676812125009431
20683,3.4320963768801502
20684,2.7392455952065786
20685,2.1955984890736433
20686,2.315214159649923
20687,2.605376891436788
20688,2.755613127870538
20689,3.7704266139349154
20690,3.6366664126681774
20691,2.9457200831606056
20692,4.700271404180631
20693,3.140466344478239
20694,1.6943274847024163
20695,2.9304793102908975
20696,2.6450697554713014
20697,2.6450697554713014
20698,3.399132203050784
20699,4.757035255719852
20700,4.757035255719852
20701,4.377992508203461
20702,2.945558551766684
20703,2.780333260203228
20704,2.663107125613869
20705,4.7951135878786175
20706,1.6943274847024163
20707,2.85932097327973
20708,2.712176106333567
20709,2.9304793102908975
20710,5.060631494528506
20711,2.8808090247591958
20712,2.784974567665565
20713,2.85932097327973
20714,2.2579984385489666
20715,2.5388680049794097
20716,5.126307493510455
20717,2.388900194822329
20718,1.4745282160752875
20719,2.512407253416129
20720,2.712176106333567
20721,2.311793925301402
20722,3.941949534481354
20723,2.3758566679294875
20724,1.6764870094946245
20725,13.814866703298579
20726,13.125023521846627
20727,15.272700653144462
20728,13.423619161821415
20729,14.868579488434902
20730,13.814866703298579
20731,14.997102728448995
20732,14.696028379075988
20733,15.19040040874667
20734,14.997102728448995
20735,14.535655180991164
20736,14.739540457326804
20737,15.22464304932851
20738,15.22464304932851
20739,14.56240209559312
20740,15.256180373358278
20741,14.514159032932403
20742,14.321937019740004
20743,14.055462645369593
20744,13.883575532086834
20745,14.350890071371634
20746,14.279968606335375
20747,13.834346951078501
20748,14.298436185133893
20749,14.835274316876333
20750,14.759149461334728
20751,15.070787412666167
20752,14.84650550989481
20753,14.188924441531173
20754,14.680363896657688
20755,14.618998103074885
20756,14.292066933130629
20757,15.019744204140881
20758,14.972789369201697
20759,14.460585073426543
20760,10.458725554198654
20761,10.722007510680143
20762,10.52567552323504
20763,10.443378662218302
20764,1.3884527611970359
20765,2.13962286840929
20766,2.13962286840929
20767,1.879710439642255
20768,0.6781040197313134
20769,1.3915985851183632
20770,2.7780550488940925
20771,1.478892381207383
20772,1.478892381207383
20773,1.366125496355576
20774,1.3161533784716326
20775,1.4543321489450087
20776,1.366125496355576
20777,15.10705266308651
20778,14.972456459867814
20779,14.844248669274906
20780,16.3073441164139
20781,16.3073441164139
20782,16.321986296259198
20783,16.130626641285065
20784,16.199643286307534
20785,15.353804743133766
20786,15.040744175827058
20787,16.366395608984625
20788,16.84661846318822
20789,15.317792351276209
20790,16.57652871333564
20791,17.73725598160636
20792,16.04655700962822
20793,16.504444910210267
20794,15.826513844578127
20795,16.776906060424498
20796,15.36510936674034
20797,16.437343772813104
20798,16.95461727078899
20799,17.655515793793644
20800,17.70164821739
20801,15.673316911894847
20802,16.04655700962822
20803,15.89007429580734
20804,16.448574188218775
20805,17.57629798806066
20806,16.420313827308092
20807,17.479542897574678
20808,16.271409537430497
20809,15.731694435392624
20810,17.541321554412363
20811,16.884144736175564
20812,17.57629798806066
20813,16.935019410943372
20814,17.541321554412363
20815,16.46233994248508
20816,17.388137316927217
20817,17.428561883098798
20818,16.973806683729453
20819,16.173666723093472
20820,16.911796331742494
20821,17.083664703097174
20822,17.047714167893414
20823,15.37282403484043
20824,17.225667053711344
20825,17.124348271900732
20826,16.562364091206714
20827,17.11021677397212
20828,16.9727254643028
20829,9.376850232793393
20830,10.305086488537578
20831,10.16926014410157
20832,9.461809017455405
20833,9.891450716597628
20834,9.9683801114655
20835,10.166601520849687
20836,9.611154520637214
20837,10.046100842581335
20838,9.49693173778421
20839,9.49693173778421
20840,10.491474826285078
20841,10.16926014410157
20842,9.466692711139446
20843,9.924924816152082
20844,9.418175751207464
20845,9.5787299470728
20846,9.5787299470728
20847,10.755991718185328
20848,6.576888847509838
20849,6.082380110259516
20850,6.415101025053621
20851,7.329726830920779
20852,6.938046844242674
20853,7.621655852196245
20854,7.29846824198979
20855,7.699295332628432
20856,4.600250696421809
20857,7.21821995079173
20858,6.505176200347532
20859,6.333439935136401
20860,5.451254468893046
20861,6.855967864807377
20862,4.50247533806764
20863,4.564388166982355
20864,6.378785941799531
20865,7.25064031133783
20866,5.234743252666268
20867,4.688080255915717
20868,7.338471887136012
20869,5.880954054138298
20870,4.332133675581795
20871,7.522961777534298
20872,6.706515241432713
20873,10.18930155853495
20874,9.915855573385114
20875,10.630492101619256
20876,10.596329565139749
20877,10.151243134105037
20878,11.264042099062134
20879,9.940257014698743
20880,9.78190609324446
20881,11.093907085244098
20882,8.35597615540361
20883,9.001681636475073
20884,11.086563311995311
20885,10.083375980080108
20886,11.26803671633156
20887,11.101129890983753
20888,8.255207427805205
20889,8.367989674908008
20890,11.295570523764074
20891,9.707082957941937
20892,11.32231980074187
20893,9.987452961881747
20894,11.050700761655653
20895,11.029191092703236
20896,11.093907085244098
20897,10.704153884237883
20898,10.686340227687301
20899,10.849538745559368
20900,10.493640624441339
20901,10.683251708530602
20902,10.43870440703484
20903,10.478355704518979
20904,10.491141278550522
20905,8.186074823346178
20906,10.493640624441339
20907,10.63138847440931
20908,10.722215436550199
20909,10.47287164510778
20910,10.950806295407443
20911,10.86258628467629
20912,8.430206876747944
20913,11.195283118100999
20914,11.443473227095597
20915,10.49227901786486
20916,11.072331496259993
20917,11.093880422077971
20918,9.713265375824841
20919,10.543143564723175
20920,10.608706428252132
20921,12.767686273664152
20922,12.281369417574334
20923,12.18260904971146
20924,14.181827769124897
20925,15.381057598143487
20926,13.637622579507951
20927,13.763375505417926
20928,13.10001473422126
20929,13.126112235935526
20930,13.133539410507131
20931,14.297428280496504
20932,15.220346374789909
20933,13.303598085488455
20934,13.149709360858248
20935,12.036417303565134
20936,13.814842848501087
20937,13.3952883760582
20938,14.18887973684843
20939,14.183606783017291
20940,13.342726079416918
20941,17.341614942638067
20942,15.198093452015987
20943,15.198093452015987
20944,15.198093452015987
20945,15.286723800752771
20946,15.831761948965912
20947,15.249254570620392
20948,16.937537408473514
20949,16.85073105436679
20950,16.45605081489008
20951,16.85073105436679
20952,16.781613389015135
20953,16.569820671448948
20954,16.170488482162114
20955,18.612692765147564
20956,18.53486971895907
20957,17.987928805464463
20958,17.6494424320904
20959,18.162319555354866
20960,18.788620490614488
20961,16.005573896530194
20962,18.7360544980803
20963,18.601513463334204
20964,17.99079919611595
20965,18.636899474403634
20966,18.578398118167918
20967,15.661956257275316
20968,17.94875314306934
20969,18.612126287944065
20970,15.83231710540173
20971,15.734338597160548
20972,15.62188813376828
20973,16.312756828078175
20974,15.605128552687185
20975,17.34315472162774
20976,17.35938612153255
20977,16.369632495463307
20978,17.633960159122402
20979,18.016067768606582
20980,17.951738990413347
20981,18.072323172420052
20982,18.062737798892886
20983,18.899365216017927
20984,18.948616117030117
20985,17.419696135749493
20986,17.88871581895302
20987,18.122637367404156
20988,19.007918360445487
20989,17.98968664206752
20990,15.994437567492513
20991,17.503098248600757
20992,18.00255224678404
20993,18.464059072307933
20994,17.699521185118474
20995,18.12826864684419
20996,17.76031530015747
20997,17.806270843412467
20998,15.544888976698012
20999,18.377444497179425
21000,18.081426561950035
21001,17.60057148860646
21002,18.15400153537742
21003,18.313494370065012
21004,18.377444497179425
21005,16.509249928426044
21006,16.155348724108162
21007,16.414870151304093
21008,17.772354012262802
21009,15.743197951686406
21010,17.799386405217984
21011,17.799386405217984
21012,4.532896382308014
21013,4.539659977528839
21014,4.790479263604697
21015,4.386407527900633
21016,4.534845509895792
21017,4.360074626444205
21018,4.152425444313463
21019,4.782081784782056
21020,4.127253345784533
21021,2.691430203069545
21022,3.9719722640342905
21023,2.694031383104893
21024,4.127253345784533
21025,2.6633095120895915
21026,4.049849129185414
21027,3.8170649352456376
21028,4.959117105933287
21029,4.407644915346954
21030,4.87607439471159
21031,3.5299552157081284
21032,2.549247526732637
21033,4.4157950738516405
21034,3.9683537157339934
21035,2.749095092293762
21036,4.068755557472667
21037,4.817775981303889
21038,4.760390519832831
21039,4.81234358096712
21040,4.705132290299112
21041,3.7901483837819705
21042,3.8170649352456376
21043,3.7901483837819705
21044,4.584566224003615
21045,7.543442789023205
21046,7.650668065172349
21047,7.121347039275633
21048,7.01838340258636
21049,7.428417450943381
21050,7.01838340258636
21051,7.248486896869547
21052,7.504009392312017
21053,19.003344432917423
21054,13.842463873194927
21055,14.001968955667909
21056,15.69599243202534
21057,13.64337847413853
21058,14.289588817495185
21059,15.100241333982364
21060,15.422610194800077
21061,14.286597066348005
21062,14.42143343389053
21063,14.999028714901135
21064,15.400408892998184
21065,14.470359859806146
21066,14.91017938765373
21067,13.919979509830462
21068,15.705006017751797
21069,13.695019396275981
21070,13.9073751759114
21071,14.490494685057131
21072,14.610135524210495
21073,15.879446501964958
21074,15.594591185704298
21075,15.283486522602894
21076,14.58674529573433
21077,14.510518180592074
21078,14.623205430187726
21079,14.476955093583504
21080,14.891515464383087
21081,15.240539032712034
21082,14.405218343998259
21083,14.412427097584338
21084,14.485608529050753
21085,13.98680430686291
21086,14.485608529050753
21087,14.479970849881358
21088,13.98680430686291
21089,14.243146515436067
21090,13.633718952972774
21091,13.910931562683675
21092,14.146139498924969
21093,14.143561794279478
21094,14.661859002752715
21095,14.605010357926279
21096,13.98026524059151
21097,14.320480307196839
21098,14.338153771622899
21099,14.645247827813247
21100,14.180006126582724
21101,14.733538400085958
21102,14.708324037162935
21103,14.459726324881775
21104,13.98680430686291
21105,14.708324037162935
21106,14.738767351582407
21107,14.610571664947521
21108,14.733538400085958
21109,14.617197241938856
21110,14.183725573366432
21111,14.175208447246266
21112,14.21705920565506
21113,14.733417401450444
21114,13.970223705829088
21115,14.30109729603824
21116,14.05071838814583
21117,14.183725573366432
21118,14.179657042443857
21119,14.720061244797504
21120,14.80850183455395
21121,14.286144624406171
21122,14.201215848208596
21123,14.28729483565102
21124,14.182084363735251
21125,14.321886623546245
21126,14.199602194729938
21127,14.321104142443259
21128,14.28882268572697
21129,14.218191203270875
21130,14.30109729603824
21131,14.21705920565506
21132,14.819021844867589
21133,14.749081554644796
21134,14.203844182970862
21135,13.944258408663213
21136,13.813753305817517
21137,13.813753305817517
21138,13.705313637765915
21139,13.633718952972774
21140,14.35499382589719
21141,14.296324907822573
21142,13.871614162150811
21143,14.085132251366009
21144,14.416716616152389
21145,14.555759865527303
21146,14.126643034999487
21147,14.42127357172582
21148,14.35499382589719
21149,14.007604033876573
21150,14.31617116551831
21151,14.626274940900569
21152,13.929716574873542
21153,14.218488328336512
21154,13.97751719077485
21155,14.626274940900569
21156,14.695412705809414
21157,14.274094574871873
21158,13.970223705829088
21159,13.970223705829088
21160,14.298388067078957
21161,14.26826785126985
21162,14.321886623546245
21163,14.32708958735186
21164,6.163737099623849
21165,6.105348847194456
21166,6.225553041142177
21167,6.216713386766214
21168,6.085475422946669
21169,7.861307691219227
21170,6.175721551713192
21171,6.2598252772967165
21172,7.705128773339272
21173,7.962557652594294
21174,7.650320127205155
21175,7.856599659005403
21176,7.049786836705154
21177,7.267863596518603
21178,8.34101681508475
21179,8.095361778109039
21180,7.810004965665888
21181,7.810004965665888
21182,5.3785428793388075
21183,7.541222849100973
21184,7.541222849100973
21185,6.750679410116483
21186,8.06010527424365
21187,6.144013629615381
21188,8.095361778109039
21189,6.2911061390492895
21190,4.523077619503845
21191,7.45391222066663
21192,7.2046844164863115
21193,7.738001434083216
21194,5.299098225926843
21195,19.05210660720762
21196,19.05584006100681
21197,18.403741794009576
21198,19.368376726398036
21199,19.30027477139635
21200,18.858530123549702
21201,18.822173010226635
21202,18.281825051555497
21203,18.65796069642785
21204,19.07852795595176
21205,19.384619389248464
21206,19.384619389248464
21207,18.47847674327551
21208,19.104173682844504
21209,18.793219916484272
21210,18.70334615757901
21211,18.70518321758487
21212,18.82252330763675
21213,18.744956153092225
21214,18.974079784412815
21215,18.439526833431394
21216,18.63895450441518
21217,18.811746426782193
21218,18.04564100161167
21219,18.879463539855504
21220,18.738222245827988
21221,12.37887689178755
21222,12.274128180294028
21223,12.170711077505583
21224,12.218093787443546
21225,12.339694554353626
21226,13.47146734404824
21227,12.602598658439252
21228,13.070382665805077
21229,12.385766442890727
21230,13.63001113764924
21231,12.354392900506854
21232,12.692523277089212
21233,11.842293384660714
21234,11.954448193845503
21235,12.094318903493495
21236,11.789946368986977
21237,12.481380157057691
21238,12.20887193958733
21239,11.954448193845503
21240,12.001226572109573
21241,11.778081147529504
21242,12.066172870147726
21243,12.339694554353626
21244,12.119159479008891
21245,12.001226572109573
21246,12.142301788468119
21247,12.086653365421286
21248,12.10799592407293
21249,12.10799592407293
21250,12.066172870147726
21251,12.916374672265608
21252,12.500796119570035
21253,11.893872225051073
21254,12.439059270718095
21255,12.21772934588694
21256,12.34166775319598
21257,12.295882474303024
21258,12.094318903493495
21259,12.538244095078706
21260,12.085835725656311
21261,12.334500050173986
21262,12.099407689402991
21263,12.542034032559654
21264,12.445427498296084
21265,12.06487921830775
21266,11.856746877626522
21267,13.473111224153177
21268,13.608117601613817
21269,12.792266740806385
21270,13.447202082346692
21271,13.575928757720288
21272,12.308252488641928
21273,12.331439487171645
21274,13.490228125128896
21275,12.390047894318903
21276,11.916018184494748
21277,11.988991514967047
21278,12.180656002976553
21279,13.127349932470315
21280,12.263466633654431
21281,12.205404661173334
21282,12.232711380330706
21283,13.105891120499292
21284,12.696369163639346
21285,12.802740381000024
21286,12.788134067933482
21287,11.892131552493971
21288,12.339090189773737
21289,12.35395063475619
21290,12.640227277044183
21291,13.31217254869652
21292,11.916018184494748
21293,12.591713370281973
21294,12.548599086856521
21295,13.103617665626226
21296,13.03787517800007
21297,12.53097518712327
21298,12.274920001648663
21299,12.424323587060844
21300,13.038746299902472
21301,13.179465207972052
21302,13.212476537279231
21303,7.695184403562411
21304,9.745091349360589
21305,9.67020466856419
21306,7.933220652246448
21307,9.685303564633141
21308,8.599083630288916
21309,7.847006255261213
21310,7.8337327176473295
21311,8.292878979005502
21312,8.293679367811553
21313,7.474815764564134
21314,7.8554985110128674
21315,7.284781286061098
21316,10.28897234202082
21317,10.23487003325291
21318,10.070931271489869
21319,9.630226292586395
21320,10.137884155146896
21321,10.024309011442675
21322,7.862677534929117
21323,10.215677907815326
21324,10.190427711788761
21325,9.456466941797276
21326,10.016522091098775
21327,10.183566292273852
21328,10.197302981581783
21329,7.719366160518033
21330,8.005502784108852
21331,13.21245837182731
21332,13.428286030338688
21333,12.213933623710673
21334,13.480844720571445
21335,13.917817530159207
21336,13.029303085576492
21337,14.255561334190892
21338,14.654447101101841
21339,13.89980352968424
21340,14.151653573927225
21341,13.712384292768306
21342,13.029303085576492
21343,13.258770219544129
21344,13.879090838429404
21345,13.984983005623457
21346,12.190609968676156
21347,12.20991189435284
21348,13.751584216144895
21349,12.61074639432738
21350,14.703491275079486
21351,12.683293455858987
21352,11.906692759201608
21353,12.894458427317698
21354,13.399657228281512
21355,13.637847430420816
21356,12.894747049620802
21357,12.123601439276069
21358,12.129451511764014
21359,13.303820775832001
21360,13.260216115316776
21361,13.805668691582339
21362,13.102518240274678
21363,13.716385058392316
21364,14.37341332129986
21365,13.833039860522652
21366,14.503512333460302
21367,13.979178793176459
21368,14.100225619768688
21369,13.263823055495443
21370,12.526812176469846
21371,12.160581309037768
21372,13.820497945751706
21373,12.287177563285722
21374,14.625108294048989
21375,14.142427363254564
21376,13.61429710676941
21377,13.349965588788796
21378,12.597910606813546
21379,14.06191861925315
21380,11.313156956255725
21381,13.046364480189803
21382,11.446581220840875
21383,12.380130814068778
21384,12.590235320836317
21385,12.187353530184504
21386,12.259976920660598
21387,12.303831949143778
21388,5.985788450651432
21389,5.176539870128492
21390,5.176539870128492
21391,5.230242077823469
21392,6.258601957906968
21393,6.076616961640004
21394,5.1697603862955175
21395,5.858734051830113
21396,5.351453736842831
21397,5.966714953825452
21398,5.811516473931959
21399,6.474644221206862
21400,6.3750293993809555
21401,6.258601957906968
21402,6.474644221206862
21403,5.991296870549089
21404,5.358340941524428
21405,5.358340941524428
21406,6.403789575168726
21407,5.830621426653967
21408,6.167439801114509
21409,6.167439801114509
21410,6.425440969906396
21411,6.305879830325664
21412,5.246860334205635
21413,5.5982114481085
21414,5.282121226271251
21415,5.2232414606424395
21416,5.929608353557236
21417,5.6217412440478265
21418,5.561356325177463
21419,5.590402157237157
21420,5.700294119690012
21421,5.599017996941586
21422,5.679334093238054
21423,5.599017996941586
21424,5.8754911029917425
21425,5.8111087176885405
21426,6.4927425431126915
21427,6.183656066290391
21428,5.825419367530935
21429,5.801612215361824
21430,5.825419367530935
21431,5.801612215361824
21432,5.801612215361824
21433,5.8111087176885405
21434,5.869201144203385
21435,5.777363228537784
21436,19.132769139209273
21437,19.132769139209273
21438,19.458305662994814
21439,19.132769139209273
21440,19.125728540368236
21441,18.852104923321207
21442,18.196421055116577
21443,18.221371812920083
21444,18.643428122662876
21445,17.561569781827934
21446,17.543189707287514
21447,17.93221638521459
21448,18.985063042063807
21449,19.562102613269335
21450,17.970382028615408
21451,18.13459178050569
21452,18.016303012634605
21453,17.622108185562546
21454,18.818589157576962
21455,17.66714588319226
21456,18.509180832217098
21457,18.825663593858604
21458,18.629197302425496
21459,17.515810673226213
21460,18.736707452212645
21461,18.675344252727147
21462,18.96263346517461
21463,17.80168459497247
21464,18.667292537785862
21465,17.437497483518147
21466,18.808429795772756
21467,18.69708412525588
21468,18.935681174964927
21469,18.722314554175707
21470,18.71499738074583
21471,17.3556912475379
21472,18.384038614481796
21473,17.572698264748478
21474,18.567520763548035
21475,18.262737628174047
21476,18.12051099670177
21477,18.232532149423324
21478,18.232532149423324
21479,17.49050222809561
21480,17.9321427751907
21481,17.671006443717594
21482,18.00081185820917
21483,19.188774444424528
21484,18.003225399337104
21485,18.933634116938272
21486,18.204469883608002
21487,19.004896552276982
21488,18.344962270540147
21489,17.700781182253532
21490,18.14338010455165
21491,17.62778158515373
21492,18.32828620346865
21493,18.48730875228668
21494,17.505818683888215
21495,17.893217634133325
21496,17.93709721548038
21497,17.24310979764669
21498,18.06408688168281
21499,17.846041468571283
21500,18.04012424552752
21501,18.146234321939684
21502,18.77773912690412
21503,18.183196165978867
21504,18.85883954545116
21505,18.146602815977204
21506,18.695296616976854
21507,18.695296616976854
21508,18.905637247373367
21509,15.221717444074152
21510,15.221717444074152
21511,16.86756994685425
21512,17.297958364751306
21513,16.886027750596842
21514,16.109484928884076
21515,16.54393613648426
21516,16.522400593482928
21517,15.874545759641617
21518,16.505733462104555
21519,16.962813920825912
21520,16.41761215431684
21521,15.679412122964012
21522,16.506250830032073
21523,16.575253325536348
21524,16.33511960743029
21525,14.558588397189466
21526,16.488939606692746
21527,15.086749019620228
