,distance_to_mrt
41367,0.7314279096729501
41368,0.701428872173963
41369,1.0100923124995858
41370,0.9037094288050346
41371,0.9347582984559843
41372,1.6130713937133228
41373,0.7563863600515371
41374,0.7563863600515371
41375,1.8028578678332048
41376,1.5168381421379191
41377,1.7273606960900885
41378,0.780193800686371
41379,1.0779808862897513
41380,1.5383192968991413
41381,1.1694725173404703
41382,0.8004050661486518
41383,1.1741221778949384
41384,1.051991743311576
41385,1.3354617854180586
41386,1.3965688663816058
41387,0.5459532955994251
41388,1.7446190331372449
41389,1.5168381421379191
41390,1.346038412038104
41391,1.6929206012877829
41392,0.7422379280217893
41393,0.8385121090608678
41394,1.3571300996388127
41395,1.0223752000224635
41396,1.550141593744496
41397,1.5580036372311143
41398,1.5393069125512528
41399,0.989834906769826
41400,1.5993914457778518
41401,0.2875109239225062
41402,0.3699871780568973
41403,0.3669310057409163
41404,0.5740727272033009
41405,0.5468575963111816
41406,0.2596448971935806
41407,0.5101733032276955
41408,0.539878563980153
41409,0.6011215726185148
41410,0.539878563980153
41411,0.1963178930665767
41412,0.3191157331979532
41413,0.2548988049149149
41414,0.2296042020541888
41415,0.2032398741455933
41416,0.2010458148879398
41417,0.099545678199606
41418,0.35263291139051
41419,0.2803658302552687
41420,0.1618658993817751
41421,0.2561517043611104
41422,0.1387055366928867
41423,0.1387055366928867
41424,0.2236396743794752
41425,0.2173309064276574
41426,0.1150231961286224
41427,0.2561517043611104
41428,0.1962487392447945
41429,0.1962487392447945
41430,0.1336610684990408
41431,0.2923541546274015
41432,0.0732898901727085
41433,0.2318483980932001
41434,0.2179679321704279
41435,0.0682123876695591
41436,0.3487578087634515
41437,0.2438779784930395
41438,0.3669310057409163
41439,0.2502342017399011
41440,0.3669310057409163
41441,0.2029649987160168
41442,0.5524223993198156
41443,0.3487578087634515
41444,0.4252456860928539
41445,0.5524223993198156
41446,0.2029649987160168
41447,0.2438779784930395
41448,0.2502342017399011
41449,0.233178543264185
41450,0.2640873442836379
41451,0.3024977189320709
41452,0.1315382860944278
41453,0.4989163601056532
41454,0.5375951031122878
41455,0.4423454623756777
41456,0.4423454623756777
41457,0.2449606656599088
41458,0.4423454623756777
41459,0.1315382860944278
41460,0.1270357253172093
41461,0.1353451391652147
41462,0.1369257444877285
41463,0.1511285562712368
41464,0.1870942831691361
41465,0.187799998982048
41466,0.2276933350456725
41467,0.3380366592631535
41468,0.3610364436228359
41469,0.3610364436228359
41470,0.3113627699625768
41471,0.1759495947307343
41472,0.2553079917414351
41473,0.2022734824606599
41474,0.1867338101207012
41475,0.2152144048055516
41476,0.1535081686713075
41477,0.2885927453682004
41478,0.0789325743640548
41479,0.2071763269059548
41480,0.2318483980932001
41481,0.0546616946574455
41482,0.0957212320309989
41483,0.3062406234981663
41484,0.0957212320309989
41485,0.4892133589964093
41486,0.1425349743398342
41487,0.1315382860944278
41488,0.5041140216316762
41489,0.5325040902704505
41490,0.2893041155233388
41491,0.5325040902704505
41492,0.2186450761491423
41493,0.5325040902704505
41494,0.5325040902704505
41495,0.1642910097676045
41496,0.1813806886100275
41497,0.1813806886100275
41498,0.1642910097676045
41499,0.1270357253172093
41500,0.2855630059330346
41501,0.2469085692052426
41502,0.2787231896182519
41503,0.2864613780841895
41504,0.2691684137385462
41505,0.2745860974662403
41506,0.3413012252248338
41507,0.2134748970523311
41508,0.3045348629886268
41509,0.6690020563079565
41510,0.7267646270848652
41511,0.5792515815442026
41512,0.7012374411241582
41513,0.6777434294430701
41514,0.3717787407946152
41515,0.4367297579201383
41516,0.4367297579201383
41517,0.3117219923983855
41518,0.5165794199919641
41519,0.4676762874840218
41520,0.6049091775138796
41521,0.6473459029072302
41522,0.6872460723223832
41523,0.1527532200373795
41524,0.1527532200373795
41525,0.7539719986820659
41526,0.680733239917247
41527,0.576951948938275
41528,0.6295507768507101
41529,0.2938676565330779
41530,0.3495549105139902
41531,0.064501406417911
41532,0.4162057177219589
41533,0.2249288379566617
41534,0.1972662517504914
41535,0.5431551208003068
41536,0.5431551208003068
41537,0.8183749135767591
41538,0.612576107398699
41539,0.3048818899291599
41540,0.4088391478951962
41541,0.5793577428638755
41542,0.3136871419595547
41543,0.1696562423613763
41544,0.985286016909156
41545,0.5703073199649356
41546,1.0236301630882296
41547,0.7557375733170424
41548,0.5977304880369344
41549,0.7160722502249798
41550,0.6403861933995708
41551,0.7774588764388466
41552,0.7449304976705535
41553,0.9058922905395888
41554,0.8878979310073586
41555,0.3321223546415751
41556,0.4747569660358936
41557,0.1767105039069789
41558,0.4325564349449675
41559,0.3697997522927772
41560,0.3916107512776816
41561,1.020632595052233
41562,0.5141151859669782
41563,1.0236301630882296
41564,0.4669174633196589
41565,1.020632595052233
41566,1.051747086738533
41567,0.406625362367625
41568,0.3764585606112107
41569,0.3564365817520812
41570,0.4679115860408809
41571,0.6714510592461332
41572,0.9058922905395888
41573,0.8878979310073586
41574,0.7453063379695295
41575,0.8878979310073586
41576,0.7165082427306348
41577,0.9187734078575528
41578,0.6388669846157089
41579,0.3755896665294972
41580,0.1828778585187364
41581,0.6479782931741958
41582,0.3995295659350726
41583,0.4129420234824276
41584,0.4235377798296845
41585,0.5150015038257988
41586,0.7018683990849595
41587,0.5141151859669782
41588,0.6454082869108243
41589,0.4168162242437924
41590,0.7217910468251617
41591,0.3893928193428539
41592,0.549622466232728
41593,0.2573771701800528
41594,0.3451769279206598
41595,0.2481532394049959
41596,0.5470243430391438
41597,0.2839787570524707
41598,0.3380515996656058
41599,0.5470243430391438
41600,0.406121681782698
41601,0.3933934012773127
41602,0.3324255024404621
41603,0.107766648979941
41604,0.4365562012367724
41605,0.1659648569699263
41606,0.2658031863292511
41607,0.4385458744450625
41608,0.3690594162127595
41609,0.2559526576865465
41610,0.1851263119744649
41611,0.1485778325243597
41612,0.3064543900172538
41613,0.1658299253579682
41614,0.1197179637537567
41615,0.1658299253579682
41616,0.2821843256012258
41617,0.2983375195943121
41618,0.3348706648756662
41619,0.3766337020260312
41620,0.3008739952896269
41621,0.1628732339442584
41622,0.3439962034275022
41623,0.3439962034275022
41624,0.2727843882124549
41625,0.2751016896289399
41626,0.2015732424401558
41627,0.2331407346375772
41628,0.2162230408334212
41629,0.2015732424401558
41630,0.3140447348382592
41631,0.2328776358009471
41632,0.4670022051844614
41633,0.3174066753921497
41634,0.5877063212586653
41635,0.0712763919012296
41636,0.5161660502793339
41637,0.5877063212586653
41638,0.5758988007515765
41639,0.5161660502793339
41640,0.5758988007515765
41641,0.1807582106788256
41642,0.1828165021277746
41643,0.2427123674929259
41644,0.3001544017715172
41645,0.2161232782620702
41646,0.2945389596188973
41647,0.300965598109997
41648,0.2945389596188973
41649,0.1737041506276808
41650,0.3426411211721388
41651,0.2802564486116212
41652,0.2585593389990218
41653,0.3693904485780951
41654,0.3693904485780951
41655,0.3198013170109723
41656,0.3324255024404621
41657,0.2726145082522421
41658,0.3198013170109723
41659,0.3198013170109723
41660,0.3324255024404621
41661,0.3198013170109723
41662,0.5016277085805569
41663,0.268939298093297
41664,0.268939298093297
41665,0.261285163951765
41666,0.3836499997965237
41667,0.2284835507128051
41668,0.3087081036688127
41669,0.4270246088249148
41670,0.3661151190237474
41671,0.3705234931474809
41672,0.2970214640029053
41673,0.0592050623114179
41674,0.3544733393799615
41675,0.270172840500298
41676,0.264568661124662
41677,0.0956051452854898
41678,0.0956051452854898
41679,0.4741643752854043
41680,0.2588508266641619
41681,0.2588508266641619
41682,0.2934821250861843
41683,0.3964573333930577
41684,0.1877794423197252
41685,0.1098754579509863
41686,0.1153110132897859
41687,0.2074676865950733
41688,0.3420841266001277
41689,0.1067332045634192
41690,0.2252547179777863
41691,0.2252547179777863
41692,0.3198013170109723
41693,0.3693904485780951
41694,0.3198013170109723
41695,0.2664186989229622
41696,0.506462891492328
41697,0.4563766914833856
41698,0.3431790013732858
41699,0.2097256935488387
41700,0.2702076834056531
41701,0.2097256935488387
41702,0.1300523530529562
41703,0.3617397820106727
41704,0.2982577649337328
41705,0.8203296319152359
41706,0.7944467429592265
41707,0.6678091332639402
41708,0.1404662805786365
41709,1.835087425851014
41710,1.7824356336955158
41711,0.31291107078283
41712,0.3193748643976768
41713,0.2461894339969175
41714,0.7085274074643803
41715,0.8126206340294999
41716,0.6391887994004094
41717,0.2615723337106905
41718,0.069781733876045
41719,1.724747412892146
41720,1.7579990791030762
41721,1.6762593443929057
41722,1.9277668903754843
41723,0.2611230568598236
41724,0.2707619393582112
41725,0.508545087919592
41726,0.508545087919592
41727,1.8373545794677275
41728,1.9884748085217785
41729,0.5701534147349864
41730,1.575986882090589
41731,2.048453185520833
41732,1.8186386413950173
41733,0.6879963893125037
41734,0.5260706576799292
41735,0.2253139868540528
41736,0.3347675115757871
41737,0.5616868514957871
41738,0.5489059437309233
41739,0.4295688988010001
41740,0.4330138627168407
41741,0.5390997886990702
41742,0.734868399445119
41743,0.6770723958141344
41744,0.5578816155363425
41745,0.6770723958141344
41746,0.3679935179853916
41747,0.3542413334965567
41748,0.4300774998495867
41749,0.5033692132152772
41750,0.4177096436750677
41751,0.2842709142201037
41752,0.3473675748195002
41753,0.6233228598983579
41754,0.2990049928649971
41755,0.4092970517514586
41756,0.5341324805017182
41757,0.3504181546758818
41758,0.555710118529135
41759,0.9006753903779167
41760,0.9006753903779167
41761,0.7295430223680788
41762,0.6198559921107115
41763,0.3773175624703657
41764,0.2292566427804962
41765,0.6851973889221914
41766,0.6714421227913289
41767,0.734868399445119
41768,0.7117023853512742
41769,0.4256935758228889
41770,0.9165838636294744
41771,0.9761740997171152
41772,0.6121146376000706
41773,0.8545439567461772
41774,0.511953638430416
41775,0.1612656749575877
41776,0.7555493235783759
41777,0.7009614093125475
41778,0.8760334485769473
41779,0.6864535636145574
41780,0.1918151437900633
41781,0.3022625201002475
41782,0.4770700745182079
41783,0.5334890761748416
41784,0.6042699804406761
41785,0.3992588987090176
41786,0.5813531539133909
41787,0.2121120327680163
41788,1.0124248020641533
41789,0.4857313692073606
41790,0.7431640265292878
41791,0.3609474720376277
41792,0.9010322086313136
41793,0.8151295717454521
41794,0.3899549680685857
41795,0.8877353426365441
41796,0.2325340479919793
41797,0.7710254820686087
41798,0.82236456809947
41799,0.9436742501829396
41800,0.9080685304022764
41801,0.5699085080147624
41802,0.626129537093527
41803,1.0077316386148856
41804,0.4361131279656143
41805,0.4068467937783778
41806,0.504947847058037
41807,0.4962355771377378
41808,0.1857260642220484
41809,0.1857260642220484
41810,0.1530713263748423
41811,0.7817579319620077
41812,0.582914882570013
41813,0.572426196311544
41814,1.2036085475595777
41815,0.296535136197352
41816,0.2352517338187403
41817,0.2341680569707307
41818,0.6239316040758186
41819,0.296535136197352
41820,0.2232136006296023
41821,0.4527186023013198
41822,0.0725254925334091
41823,0.660538812683073
41824,0.6454254817308641
41825,0.8724182568634787
41826,1.090392406222619
41827,1.239867523624998
41828,1.097391263130041
41829,1.3258703263334364
41830,0.3388483176836695
41831,1.0995963792538868
41832,1.031617963374586
41833,1.0995963792538868
41834,0.2184382393613032
41835,0.462447588062048
41836,0.462447588062048
41837,0.8437077929411931
41838,1.177237067797327
41839,0.4726090173627819
41840,0.4410704468247179
41841,0.3916523171278437
41842,0.3969934232231917
41843,0.4009148093157085
41844,0.3322961462188523
41845,0.4410704468247179
41846,0.4410704468247179
41847,0.3529540440553229
41848,1.1759034065660714
41849,0.8510603512041011
41850,1.174103250590731
41851,0.8705692118145142
41852,1.2939071007727343
41853,0.8705692118145142
41854,1.2939071007727343
41855,1.182228683611204
41856,0.77365746500373
41857,0.8297637812134394
41858,0.5572101973643139
41859,0.7238459388592138
41860,0.754488689863731
41861,0.3984538005734473
41862,0.2518705435416273
41863,0.2761788118163478
41864,0.3847971387902091
41865,1.0353264260680626
41866,1.1263951275153583
41867,1.3418017569618823
41868,1.3418017569618823
41869,1.3418017569618823
41870,0.8104005392090425
41871,1.0260360769309678
41872,1.0423071084813909
41873,1.0329770954237896
41874,0.5175516970065787
41875,0.5664353753341164
41876,0.4788377430319043
41877,0.4955236297957612
41878,0.9592680475924245
41879,0.3260430522229726
41880,0.7853029281550007
41881,0.8140513373801708
41882,0.6245030575188144
41883,0.7142225772870965
41884,0.7480421466503437
41885,0.6270443965314116
41886,0.5769678829216173
41887,0.7831063422141447
41888,0.6350194323000573
41889,0.4779538152250294
41890,0.5960955349831702
41891,0.1729802012369828
41892,0.3067219753655819
41893,0.5051908439489309
41894,0.7281595519898131
41895,0.3943317287553481
41896,0.7238459388592138
41897,0.6896620965244971
41898,0.5723309049391078
41899,0.7130875149910073
41900,0.7130875149910073
41901,0.307061025230713
41902,0.827134709881856
41903,0.8002015977328891
41904,0.6749885924098854
41905,0.5652778036967239
41906,0.5787670487580676
41907,0.211026139977021
41908,0.4647136757565299
41909,0.4103104883268582
41910,0.4042972079668184
41911,0.604751831207627
41912,0.3908793533774084
41913,0.5177457222163199
41914,0.1059609806795091
41915,0.3984538005734473
41916,0.547618673672386
41917,0.266451588306875
41918,0.7591329154072315
41919,0.6579757712021949
41920,0.4124085510211902
41921,0.5973315598716945
41922,0.4479143945110156
41923,0.5441579156394973
41924,0.4527329436418986
41925,0.6392930415414326
41926,1.4320468690545105
41927,0.5267861690192429
41928,0.6022543429115416
41929,0.9411963029609536
41930,0.8066610971882304
41931,0.27615186689737
41932,0.8915618086662238
41933,0.7273963426984248
41934,0.7480421466503437
41935,0.5801400259403037
41936,0.3867961620919381
41937,0.4875248884362604
41938,0.1729802012369828
41939,0.2749226946750864
41940,0.4999113723599871
41941,0.5330552193528612
41942,0.6681869017544528
41943,0.523209108664856
41944,0.7067008741366354
41945,0.7067008741366354
41946,0.6969807804612563
41947,0.3458494218582083
41948,0.4436662627282666
41949,0.2994469582605263
41950,0.428747093561065
41951,0.9476685533316188
41952,0.7434619981348608
41953,0.9287152642302844
41954,0.5647620103471878
41955,0.6644397990258151
41956,0.2963216461218865
41957,0.42585435060758
41958,0.4178515757628109
41959,0.4626102162363251
41960,0.6334420471381312
41961,0.3758558369255476
41962,0.40433968553764
41963,0.8763944710710155
41964,0.7249405431736186
41965,0.4581938305386477
41966,0.4328177441753565
41967,0.3070895317431756
41968,0.3826333888497913
41969,0.2058888527138435
41970,0.4091135192244468
41971,0.5229382166799564
41972,0.3703709153247118
41973,0.4286536636814568
41974,0.5640052550501267
41975,0.213104010584758
41976,0.8173713319728251
41977,0.213104010584758
41978,0.8146928196868313
41979,0.8253649900481436
41980,0.2222000678352986
41981,1.4656588449643189
41982,0.735096844700204
41983,0.5355162695790361
41984,0.7952834882881956
41985,1.1054118676164937
41986,1.136841009369097
41987,0.8239796475585753
41988,0.2087209449981189
41989,0.2315893960621616
41990,0.4061007942944138
41991,0.407570052321451
41992,0.1715756491197219
41993,0.6919764463685898
41994,0.1662030168175858
41995,0.2654308475875327
41996,0.22234982386145
41997,0.5743073323045511
41998,0.3498273952564959
41999,1.0492905696105306
42000,0.5488950040825321
42001,1.1212937842777857
42002,0.7291917730405961
42003,0.9213366512339448
42004,1.516185716648304
42005,1.516185716648304
42006,0.8482686895809324
42007,1.2722526961853695
42008,1.516185716648304
42009,0.629556365809858
42010,0.9531330492616328
42011,0.9105680479469164
42012,1.4962101069934672
42013,1.4962101069934672
42014,1.5644101352641495
42015,0.6782145063475762
42016,0.6856549158564101
42017,0.9715484667475002
42018,0.6018824947838363
42019,0.493283491757522
42020,1.1937845059105114
42021,0.299674255207813
42022,0.8525838061294458
42023,1.3589415704465018
42024,1.207463553709205
42025,0.782989619332867
42026,0.8239796475585753
42027,1.3437958237820462
42028,0.6919764463685898
42029,0.6601448963603357
42030,0.4460610453919481
42031,0.8841593868408028
42032,0.9787804414703084
42033,0.7246211491488661
42034,1.4270200504694572
42035,1.3910474937912611
42036,1.301183958307773
42037,1.3910474937912611
42038,0.698484864062526
42039,0.4575853528040474
42040,0.7785540509314721
42041,0.6948600826400556
42042,0.2659902017269435
42043,0.3011126484838654
42044,0.4683824681458164
42045,0.3923137530614295
42046,0.3923137530614295
42047,0.6786609567474388
42048,0.364251888783841
42049,0.8698741785201984
42050,0.8435433515628871
42051,0.8698741785201984
42052,0.6279193969744514
42053,1.074006722666912
42054,0.7470664015437037
42055,0.7758492054038783
42056,0.1858202257969328
42057,0.1906966316269518
42058,0.416608979260588
42059,0.1858202257969328
42060,0.9485044541150256
42061,0.4876999238590567
42062,0.8841593868408028
42063,1.0499358965916523
42064,0.5302614103096478
42065,0.4765531435459093
42066,0.6220961408473004
42067,0.3363615660568563
42068,0.8857888651355896
42069,0.8275156298021709
42070,1.299708046829534
42071,1.098455595167634
42072,0.6562074510207275
42073,1.098455595167634
42074,0.3287646819164522
42075,0.5929910351080298
42076,0.5498537757719993
42077,0.5276738066972914
42078,0.6562074510207275
42079,1.2313813394288218
42080,1.112909716650158
42081,0.7597939726390062
42082,0.9296574531073768
42083,0.3216158398545326
42084,1.3640721995616374
42085,0.979445424619296
42086,0.5276738066972914
42087,1.26844598943041
42088,1.09629612213356
42089,1.299708046829534
42090,0.8455907802366732
42091,1.1123332317779595
42092,0.6723736342965041
42093,0.630329527036973
42094,0.9520788354041584
42095,0.8814796037132236
42096,0.6723736342965041
42097,0.8348181324779115
42098,0.2707035956896915
42099,0.9296574531073768
42100,0.9378028183778214
42101,0.2707035956896915
42102,0.4601074747159054
42103,0.318139188145525
42104,0.7441588217152307
42105,0.630329527036973
42106,0.5019119216705011
42107,0.9458473209144792
42108,0.6776058774918241
42109,0.5439530243754174
42110,0.6880447738467393
42111,1.096610166035919
42112,0.8867180323212153
42113,1.4090347240384993
42114,0.9632111909633736
42115,0.9272968112120704
42116,0.5517844714154877
42117,1.2018804584207756
42118,0.6966025149165056
42119,1.0368894002190372
42120,0.4074134665582793
42121,0.7423272851147352
42122,0.5722270782830814
42123,0.6949030442680372
42124,0.7541114184413087
42125,0.4216727487693186
42126,0.3661121015695753
42127,0.3979275066434239
42128,0.7874353411211855
42129,0.3869723320842724
42130,0.8306653618591255
42131,0.9042551623949596
42132,1.1804264888774658
42133,1.122992431563014
42134,0.8316400301059189
42135,1.1811789204291143
42136,0.3914352838566886
42137,1.1315908561750931
42138,0.6899470874878989
42139,0.5040184837366994
42140,0.6926309626769537
42141,0.6878149844156318
42142,0.642758987440991
42143,0.3930758409923087
42144,0.5613018189929088
42145,0.4884805543732017
42146,0.6577329530730679
42147,0.0525705184399399
42148,0.6481334650360007
42149,0.9336339987494509
42150,0.5254150386684036
42151,0.8047556796397694
42152,0.8617197669801263
42153,0.4711850802505501
42154,0.2401768396500696
42155,0.1454742464826064
42156,0.4947253967111074
42157,0.6481334650360007
42158,0.9971897086389384
42159,0.4250989253056648
42160,0.7147710894521482
42161,0.4334199418038705
42162,0.8598799410474819
42163,0.2961503431584258
42164,0.3939697756350609
42165,0.3603845214910544
42166,0.4947253967111074
42167,0.9509814274629476
42168,0.5524899430348621
42169,0.5630010390061779
42170,0.567782202134798
42171,0.3376167148538238
42172,0.9190727882024196
42173,0.3020309826780032
42174,0.2631041772681846
42175,0.4334199418038705
42176,0.3939697756350609
42177,0.8114903233659233
42178,0.9052828587414412
42179,0.9571311071838408
42180,0.2621433831455844
42181,0.8408457396435705
42182,0.3696473804400089
42183,0.5413266614444804
42184,0.530801376837412
42185,0.4973714004938889
42186,0.7993256330178364
42187,0.4695862286474511
42188,0.9790488685194548
42189,0.8255246479658114
42190,0.5215483997811088
42191,0.4797948897344493
42192,0.6801208805191309
42193,0.8037169370426279
42194,0.6869582631123795
42195,0.6085116257629781
42196,0.6507806858500721
42197,0.936861153546886
42198,0.762260440928678
42199,0.9971897086389384
42200,0.1544394049703321
42201,0.9731388547563125
42202,0.4857003274538568
42203,0.718843134644826
42204,0.1429380291864551
42205,0.3645637131146586
42206,0.5038060655441391
42207,0.619784531196858
42208,0.4662870827734864
42209,0.3976607474703437
42210,0.4662870827734864
42211,0.4079562105893588
42212,0.656272434949886
42213,0.7299162605281337
42214,0.9417451630176964
42215,0.5039300540824632
42216,0.917407455167676
42217,0.2096264222396181
42218,0.500763557855041
42219,0.9056294540057224
42220,0.2978520665997071
42221,0.5157979820448836
42222,0.4759027108931874
42223,0.787530170047787
42224,0.0982599029677477
42225,0.6278987024332775
42226,1.7304331468053755
42227,0.6351303256364246
42228,0.4634159915356715
42229,0.3947815351831161
42230,0.8740725072685671
42231,0.9115241912071036
42232,0.6453368310533742
42233,0.4523801076009522
42234,0.5224093408804216
42235,0.7535433951727257
42236,0.4895005659585048
42237,0.8212613253855322
42238,1.0842342841118722
42239,1.0336251341459723
42240,0.903061484070108
42241,0.8677019046806057
42242,1.112070403326712
42243,0.4009487742707336
42244,0.3560333527226512
42245,1.1748351913537358
42246,1.1873250650908234
42247,1.104291513210395
42248,0.7227098806205574
42249,1.203768211911031
42250,1.070457073232569
42251,0.8450536905009961
42252,0.8597479257659426
42253,1.1128689670870908
42254,0.7778265534439921
42255,0.7698136524770566
42256,0.7668357380927584
42257,0.6514950804911815
42258,0.7282214762693545
42259,0.1576454160601604
42260,0.6514950804911815
42261,1.211342544725894
42262,1.0605238555051912
42263,0.7568587070604564
42264,0.3297885159704845
42265,1.09792164561996
42266,0.569458126118521
42267,0.638537255266084
42268,0.7815032410085944
42269,1.1468347123848983
42270,0.569458126118521
42271,0.4370354338979468
42272,0.6494185944850263
42273,0.4058042259787136
42274,0.5656465413588077
42275,0.9055042183175356
42276,0.4432677687213336
42277,1.0663929007505368
42278,0.3708698262130298
42279,0.82836393802811
42280,0.3088675868907462
42281,0.8441977238885378
42282,0.8441977238885378
42283,0.5882456585003177
42284,0.4765193847078841
42285,0.579689438458568
42286,0.7776165648315961
42287,0.6451286611315218
42288,0.5727150307679318
42289,0.5405743906838252
42290,0.4511267739330648
42291,0.551775991199739
42292,0.5438055420160085
42293,0.3682384357474705
42294,0.5405743906838252
42295,0.5058879066889281
42296,0.6350266672960074
42297,0.3024556555533874
42298,0.5405743906838252
42299,0.4920039066992879
42300,0.9531079832508736
42301,1.1612420990719006
42302,0.8458541362502173
42303,0.5769171515743099
42304,0.5769171515743099
42305,0.8701470821894773
42306,0.942367205808382
42307,0.9323330212467584
42308,0.3976435213154953
42309,0.3952097233246825
42310,0.166465907317651
42311,0.2756165401365746
42312,0.6139940010843337
42313,0.3207306494083747
42314,0.3976435213154953
42315,0.8458541362502173
42316,0.9561738996346488
42317,0.3952097233246825
42318,0.3368525886861924
42319,0.6737688299792625
42320,0.7284599832727491
42321,0.222298743249917
42322,0.4384189410793482
42323,0.4058126444777123
42324,0.5474523165328484
42325,0.3868936298724451
42326,0.3868936298724451
42327,0.6662909183901071
42328,0.2704670376743179
42329,1.315797738883368
42330,1.2918760311354351
42331,1.3454097346010698
42332,0.2704670376743179
42333,1.2134192983548082
42334,0.8617986042619057
42335,0.8617986042619057
42336,0.4169530732720388
42337,0.6698798392663744
42338,0.9393325059470056
42339,0.5489402556403586
42340,1.018562933483103
42341,1.2693240744939696
42342,0.2395802087158707
42343,1.2985203873934303
42344,0.3676458220661933
42345,0.346326679138676
42346,0.6507840633752797
42347,0.4959152544832199
42348,0.4234409436586585
42349,0.4947296077937155
42350,0.445036547554163
42351,0.7596025012488559
42352,1.1022372950248305
42353,0.6193907044474469
42354,0.4436395333367064
42355,1.1037832567619104
42356,0.8130807766527081
42357,1.1650225096205944
42358,0.7642791742017758
42359,0.5691989487890227
42360,0.5577247557770881
42361,0.1452562951436199
42362,0.4959152544832199
42363,0.3473732389581905
42364,0.4250872622007536
42365,0.4133294342307127
42366,0.4308905460899276
42367,0.550217325622636
42368,0.6576229676733616
42369,1.128902906278307
42370,0.6991381100755707
42371,0.3506524747894046
42372,0.8292893007057865
42373,0.7940868492782267
42374,0.158487158073399
42375,0.239547156196331
42376,0.4483987741699592
42377,0.1881316126774422
42378,0.4867158139722966
42379,0.2230909349381439
42380,0.2137957770411338
42381,0.2137957770411338
42382,0.4793621350554568
42383,0.177065372699494
42384,0.3741498508329092
42385,0.1347321597688544
42386,0.1677971569585629
42387,0.3864819935589412
42388,0.4274607867026941
42389,0.2099321372902655
42390,0.3741498508329092
42391,0.1372424166084003
42392,0.5473526705522442
42393,0.1542939215034964
42394,0.3274945048368325
42395,0.2108347485543185
42396,0.5473526705522442
42397,0.164194279299406
42398,0.2410921640555186
42399,0.2137957770411338
42400,0.2758395466599629
42401,0.5093653322781725
42402,0.5093653322781725
42403,0.1392460646825647
42404,0.091199860913107
42405,0.3864819935589412
42406,0.2286429781361176
42407,0.2693884672803867
42408,0.1716094616396683
42409,0.2550570517763036
42410,0.177883973739434
42411,0.2631093479461669
42412,0.140459076436303
42413,0.2660299194240083
42414,0.1392460646825647
42415,0.4593289588454858
42416,0.2283780895948092
42417,0.4785131106210507
42418,0.1473387573717643
42419,0.3689072430791721
42420,0.1791769444652995
42421,0.2614767782286987
42422,0.1813610904054988
42423,0.0684218955427742
42424,0.3537118933997986
42425,0.2128586407535768
42426,0.0988609109430929
42427,0.1858106521858103
42428,0.4477271923414139
42429,0.4477271923414139
42430,0.467065054543953
42431,0.2324241217276238
42432,0.1965791022622143
42433,0.1965791022622143
42434,0.3192497607049268
42435,0.1056270915546464
42436,0.2119125437024602
42437,0.3501627294953713
42438,0.0830760808993172
42439,0.3276388344307442
42440,0.3797668100149739
42441,0.2978364116670914
42442,0.4548875125890123
42443,0.2978364116670914
42444,0.2630277522088779
42445,0.2630277522088779
42446,0.679617803933322
42447,0.2580877879884767
42448,0.4287930830996702
42449,0.4844119165237223
42450,0.7929690479280017
42451,0.8290672564089863
42452,0.5197324631906546
42453,0.7594205101977323
42454,0.6214510179152267
42455,0.6462773094837105
42456,0.1057727950063525
42457,0.4645756441425279
42458,0.4710970457906286
42459,0.6911338101870279
42460,0.8049918337199852
42461,0.4266947604963399
42462,0.0924733333086938
42463,1.157934647012811
42464,0.6536299128601815
42465,0.6572815880836076
42466,0.4241497611913329
42467,0.6522781739988616
42468,0.4807690213371656
42469,0.4645756441425279
42470,0.5678026120176415
42471,0.3937275982335435
42472,0.4411487218066538
42473,0.4661578997166171
42474,0.3001564337798267
42475,0.4592925938983263
42476,0.5046013558623209
42477,0.1716550183865366
42478,0.3114783795774673
42479,0.428206760262414
42480,0.4839418763241723
42481,0.1855088396499235
42482,0.4839418763241723
42483,0.4839418763241723
42484,0.7594205101977323
42485,0.7284122332594117
42486,0.6911338101870279
42487,0.7918984769130594
42488,0.7918984769130594
42489,0.7382454582280871
42490,0.9822856032833552
42491,0.7013209929820001
42492,0.7594205101977323
42493,0.8408589776943494
42494,0.6905977645305038
42495,0.683441755886933
42496,0.6089976754872848
42497,0.9432900436288776
42498,0.5994810378107774
42499,0.2523870197121791
42500,0.4794699164752109
42501,0.4212433838835873
42502,0.4608612908820662
42503,0.1095223644097751
42504,0.5442629749184862
42505,0.215509492036565
42506,0.5938727235829672
42507,0.4411487218066538
42508,0.9257847117058536
42509,0.4672610017604918
42510,1.1537255653469092
42511,0.3699598203375145
42512,0.3040778488860145
42513,0.1051928019671836
42514,0.0997102733352111
42515,0.2234773909045514
42516,0.7175151094857443
42517,1.0647239533706787
42518,0.576891086679741
42519,0.2783111597008396
42520,0.2012081250553643
42521,0.5174255067758929
42522,0.3382568319000072
42523,0.4705083645631771
42524,0.5174255067758929
42525,0.5465886374811635
42526,1.0472913499893624
42527,1.3280650190276202
42528,1.3280650190276202
42529,0.7071135340906076
42530,0.636538321466122
42531,0.5378503987983283
42532,0.6971519910252475
42533,1.0909369872378678
42534,0.7416820034662401
42535,1.1515619691486978
42536,1.0472913499893624
42537,0.5945545282618067
42538,0.92276485043641
42539,0.3069435135882791
42540,0.1295710045988169
42541,0.7416820034662401
42542,0.563779340497963
42543,0.3058184220405129
42544,0.6186064178809302
